review,label
"Aduh aplikasinya jahat banget masa error ga bisa bayar tagihan gopaylater dan sengaja di akhir bulan deh

Biar ada bunganya ya jadinya di errorkan sendiri buat bayar gopaylater",Negatif
Terbaik,Positif
Good,Positif
Thanks top up nya udah bisa masuk,Positif
Pelayanan baik,Positif
Promoannya makin dibanyakin lagi yaa,Positif
sangatt sangattt menyebalkan pesen gofood driver nggak jelas nungguin hampir sejam nggak pindah titik di chat gada respon ditelfon gak diangkat giliran chat dibaca dicancel pengen maki maki tuh driver kalo gak niat gak usah diterima goblokk,Negatif
pokoknya mah skrg Jkt tambeh canggih aja loh all❤️,Positif
Ya,Positif
Masih yg terbaik,Positif
"Slama ini blum ad keluhan sii.. para driver”nya, staffnya jga ramah, baik & kerjanya oke, sukses terus God Bless🙏🏼",Positif
"Emang kampret kadang, hujan bukannya dipermudah malah dipersulit. Palagi kalo kerja masuk pagi terus ujan deres, yampon susahnya naudzubillah untuk dapet driver. Tarif naek hampir 50 rebu pas ujan, kirain bakal cepet dapet driver, lah sama aja kaga nongol2.",Negatif
Keren,Positif
Love so much,Positif
jospokoke,Positif
"tsay, banyakin voucher goride sama gofood dnk😻😼🫶",Positif
Good,Positif
Biaya GAK JELAS MASUK DI TAGIHAN,Negatif
👍👍👍👍👍👍,Positif
Yes,Positif
Ok,Positif
Hgff,Positif
"Mau uninstall gojek aja apa2 mahal sekarang di bebankan ke pengguna. Masa ongkir udah mahal di banding aplikasi tetangga, udah gitu dicharge lagi biaya admin dll.",Negatif
Mantul,Positif
Usefull app,Positif
Good aplication,Positif
Sebelah real topup gak kena admin,Negatif
Mantap,Positif
Ok selalu,Positif
"Thank you udah sangat mempermudah hidup. Kurir sangat berjasa bantu beli barang, antar barang, dan antar ke lokasi tujuan. Sukses selalu Gojek ❤️❤️❤️",Positif
Siipp cepat aman,Positif
Good job gojek,Positif
iphone 6 pls fix almost new month,Negatif
Mengapa pin saya tidak bisa padahal sudah benar,Positif
Mantap pokoknya,Positif
Sudah mahal dan tidak ada promo.!! Mending grab / shoppe lebih murah gilak aja bedanya food 20rb sendiri ama sblah menu & lokasi sama!!! Tod,Negatif
Oke,Positif
Selalu puas pake gojeg,Positif
Lokasi GPS lebih sering tidak tepat,Positif
Bagus,Positif
"Tidak bisa double promo dan voucher lg, sekali makan spend so much gopay",Negatif
Go food nya lebih murah ternyata👍👍,Positif
"Hello, Gojek Indonesia. I use this app on a daily basis and I just updated the app and got a problem when I want to use GoPayLater. It showed me there had been two updates about due date n maximum limit, but when I click the ""Sign Digital Contract"" button, it directs me to a blank page. When I tried to refresh the page, the app showed me an alert ""You don't have access yet"". Can u fix that?",Negatif
Semakin banyak opsi yg fleksibel dalam perjalanan,Positif
Sip,Positif
"1. Gila banget ni gofood mainin harga. Entah promonya di masing masing akun bisa beda beda, parahnya lagi ongkir nya yg ga ngotak sama sekali. Sedeket itu 15k gila aja. Belom other fee nya juga, agak ngenes kalo make ni apps buat order food karena total ongkir+fee bisa seharga 1 makanan gw😾

2. Go paylater juga rada rese juga. Udah update, connection bagus, tp ttd privy nya kontraknya gak muncul muncul. Setengah jam sendiri gw buka tutup. 

3. Promo gofood juga gabisa dipake sekaligus kayak sebelah. Ngenes ngenes",Negatif
4 dulu karna kdng msh suka lemot,Positif
"Kok banyak yang kasih bintang satu ya, padahal gojek seperti yang kita tau memudahkan bgt dalam kehidupan sehari hari",Positif
Kasihan gojeknya nunggu gabisa dapet orderan karen gabisa di batalin,Negatif
"How to bind to appstore?? When bind option is clicked, it only directs to static pop-up banner without relevant CTA option!",Negatif
"Min tolong kasih opsi dong buat bayar tagihan gopay later 
Aku nggak bisa",Positif
good,Positif
ribettt,Negatif
good,Positif
Thanks,Positif
Sejauh ini selalu membantu,Positif
Maaf titiknya salah tp mau dipindahkan,Positif
Helpful and useful,Positif
masih yg terbaik dari kompetitor2 nya,Positif
"Tolong kebersihan helm penumpang lebih diperhatikan woy. Semakin kesini kok kualitas helm penumpangnya semakin kotor, tidak ada kaca pelindung, bau, bahkan ada serangga dan bekas ditidurin kucing. Tolong gojek lebih memperhatikan hal ini, edukasi drivernya atau ganti helm nya secara berkala. Jangan biarkan kami tidak nyaman",Negatif
"Untuk pihak gojek. 
Tolong di riwayat transaksi juga harus ada keterangan nominal saldonya biar konsumen tau saldo sebelum dan sesudah transaksi. Sekian trimakasih",Negatif
Aplikasi okeeeee banget,Positif
Mantabb 👍,Positif
Very helpful,Positif
kece,Positif
sangattt ramah,Positif
Oke,Positif
Saya order goshop dan diantarkan hari ini dan keesok harinya ( double ) padahal ini berupa makanan,Negatif
Iklan nya menuju body shaming,Negatif
Gojek aplikasi jelek👎,Negatif
Sangat membantu sekali ☝🏻☝🏻,Positif
Nasi tutug oncom nya enak banget ayam gorengnya meresap sambalnya enak pokonya enak,Positif
"Di iPhone 5S pas mau ke halaman gopaylater cuma muncul blank screen aja (halaman putih polos). Apakah ini karena masalah device? Kalopun iya, emang ngaruh2 banget kah halaman kayak gitu aja butuh spek hape yg tinggi.",Negatif
Mantap,Positif
Tolong proses,Negatif
Top,Positif
Good,Positif
good,Positif
Love the service...!! I saved my day..!!,Positif
Fast respon,Positif
Baik,Positif
Makes your day easier,Positif
Mantab Betul,Positif
Accurate time,Positif
"Good si driver2nya,makanan jg lebih bnyk pilihan dibanding sebelah cuma kurang promonya😢",Positif
"Mantab, terus kembangkan aplikasi anak bangsa",Positif
driver gocar nya pada lelet banget!,Negatif
Susah banget daftarnya ampe downloan berkali kali app nya,Negatif
"Saya mengisi gopay tapi ga masuk, tidak bisa menghubungi Cs hanya bisa melalui Help ticket dan tidak di respon,, saya udah anak sultan tapi gak ada prioritas pelayanan",Negatif
Sangat puas,Positif
Mantap,Positif
"Sekarang gojek nggak banget dehh, yakali order mkn mlm skitar jam 12’an tiba2 aplikasi down, nggk bisa buat apa” sama sekali, pdhal orderan udah disiapin resto, tinggal anter, eh aplikasi down baru bisa akses pagi, gilak sudahh, makanan udah nggk enak dong
Auto hapus aja deh sudahhh",Negatif
Ok,Positif
Senang ada cashback koinnya,Positif
Good app,Positif
Cuma tolong tampilannya kurang sederhana sedikit menyulitkan kadang”,Positif
Aplikasi yg sangat membantu 🙏🏼,Positif
Gk pernah discount lg smnjak upgrade,Positif
"Sumpah gsuka bgt sm gojek yg skrg, bug nya banyk bgt",Negatif
"Yah itu hari saya mau belanja dimcd terus mba nya tawarin kalau pake gopay dpt cash back ehh aku lupa PIN kan pas udah lupa PIN aku ubah kok gak bisaya dipake, kenapa sih harus begitu sistem nya bikin panik kalau mau ngasih promo gak usah kek gitu,kita jg malu kalau gak jadi bayar nya.Gimana gak malu uang cash aku aku pake buat isi gopay tau2 nya cuma salah PIN doang terus udah diganti ehh gak bisa terus, kita kan sia sia jadi nya kecewa  tolonh dong yah kalau castamer nya lupa PIN gak usah diblock dong kan gak bisa bayar pake gopay kalau gitu dan saya sakit hati xp saya yg tadinya juragan ehh malah dikasih kembali ke bos lucu banget yahh jadi makin malas pakai aplikasi gojek",Negatif
Nice app,Positif
Markotop,Positif
Setiap hari aja begini,Positif
Mantullll,Positif
"Routingnya kacaauu Tolong perbaiki, kasian mitra nyasar😡😡😡🤬🤬🤬🤬 TOLONG PERBAIKI ALGORITMANYA, selalu dilewatin bukan jalanan",Negatif
Ok,Positif
Ok,Positif
Sangat membantu !!!! Terima kasih GoJek,Positif
nice,Positif
Good app,Positif
Enak lembut sekali,Positif
Top markotop sangat membantu  aplikasi handal dan g kaleng kaleng,Positif
Good,Positif
Good,Positif
gojek always in my heart walau kadang tidak gerimis friendly buat aku yg tinggal di wilayah yang ujan tiap hari,Positif
Good,Positif
okee bgt,Positif
Ok good job,Positif
makin baguss,Positif
"Membantu banget pas stay at home, kirim berkas kerja bisa pakai gosend, cari makan pakai gofood, do groceries pakai gomart",Positif
Good,Positif
Best,Positif
Update ini paling tdk di iphone 8 plus ketika ketik sesuatu di kolom “cari” atau “search” tdk nampak tulisannya,Positif
Mantrap,Positif
Mantap,Positif
Tidak bisa membatalkan pesanan yg sudh dipesan,Negatif
Mantapp,Positif
Im really helped with the service given by Gojek,Positif
Bagus,Positif
Love this apps,Positif
gojek bgst gegara kau cewek aku mrah sm aku 👍,Negatif
Kalau bisa tambahkan fitur ini yah agar membantu kesalahan pengiriman barang,Positif
Okekok,Positif
"terbaik, respon cepat, driver ramah",Positif
"help chat lamaaa bangettt
gimana ni pengendalian terhadap drivernya
apalagi pesanan gofood yg tidak sesuai

lamaaak!",Negatif
"Aplikasinya keren, lucu dan sangat membantu saya sehari-hari.. Jaya terus gojek, maju aplikasi anak Indonesia!!",Positif
"Tiba2 promo hilang dan gak ada subscription, dapet info katanya kena softban padahal gak pernah pake mod apps dan yang aneh2, tanya CS jawabannya template robot semua, sangar kecewa padahal udah user lama",Negatif
Bagus,Positif
Banyak diskon ya walaupun klo diitung sma kek hrga beli ditempat tpi lumayan lah kita gk perlu ksna,Positif
makin mudah belanja dan pergi,Positif
Memudahkan dalam transaksi jasa baik pengantaran maupun pemesanan,Positif
banyak diskon nyaaa omg and rute nya cepet ketemu jdi nya easy to use and fast,Positif
Lebih baik driver sperti itu di suspend aja nyusahin pelanggan.kita pesan kan bayar bukan gratisan,Negatif
Promo ny banyakin dong gojek biar saya makin setiaa,Positif
Keren,Positif
"transfer ke bank malah nyangkut udah 2 hari ga masuk2 tpi saldo gopay sudah kepotong,
cs nya buruk sekali slow resphone dan tidak ada jawaban jelas bagaimana kelanjutannya malah disuruh nunggu padahal itu uang saya ada buat keperluan!!!",Negatif
"Ampun sama driver gojek,, suka marah-marah, gasabaran, kalo pesen ojeknya lama datang,, ampun deh,,",Negatif
Sebenernya bagus tapi makin turun cashbacknya,Positif
"it was good,there’s a voucher sometimes",Positif
Kenapa ya hari ini 26 November 2022 Apps Gojek Tidak bisa digunakan untuk order Go Car / Go Ride,Positif
"Makasih Gojek berkat kamu aku jadi ketinggalan kereta, mana tiketnya ga murah lagi. Tiba2 eror, aku kira dari deviceku ternyata pas coba punya temen sama aja hehe. Minimal kalo emang lagi down kasih tau pemberitahuan kek lewat email atau gimana. Jadi ini tuh erornya masih bisa mesen dan udah dapet driver, tapi drivernya ga gerak2 alias di drivernya katanya pesanannya sudah terselesaikan sendiri. Dan ini ga cuma satu driver, bahkan kita dari cust juga ga bisa menghubungi drivernya. Kalo kayak gitu kan bikin nunggu, dikira bisa ternyata ga bisa.",Negatif
kecewa,Negatif
Mantap,Positif
"Aplikasi kntol, udah top up malah server penuh",Negatif
Bisa terima pesanan customer tapi driver tidak bergrak ketikan ditelpon sudah sampai mana kebingungan. 3x pesanan sama saja. Mengecewakan,Negatif
"Aplikasi yang sangat buruk, saya rugi 200rb dan ketinggalan pesawat gara2 nunggu gojek yg ngga dateng2 karena aplikasi error",Negatif
"Gara2 gojek jadi ketinggalan kereta order sampe 5driver ga ada yg ngechat, ga gerak, ada yg gerak malah menjauh, dihubungi ga bisa. Semoga bangkrut",Negatif
Udh 6x pesan gak ada satupun gojek yg datang kcwa,Negatif
"Sering banget eror sih, jd sering telat nyampe kantor",Negatif
"All good as ussual , tapi barusan gopay later error nih , mau bayar bayar",Positif
Tujuan nya masak gak bisa terus aku suruh gimana kesel bgt,Negatif
Nih aplikasi kalo udah gangguaan lama banget sumpahh padahal prusahan besar tapi kurang gini,Negatif
"giliran lagi dibutuhin buat ke stasiun error gajelas batasin jumlah max jumlah max, seleb po piye",Negatif
"Order pada saat jam 3:50 pagi, Tulisannya tidak ada Internet padahal buka maxim dan Grab bisa",Negatif
Server gnguan trs ampun ttup aj,Negatif
Bad Service,Negatif
"Sering ngeleg , merugikan duit ketilep",Negatif
"Loading lemot, cuma dikasih search box, di isi pln, simpati, listrik, token, telkomsel. Semua dapat nya biller is not here yet.
Klo ngebug jgn di kasih ke user",Negatif
servernya sering eror,Negatif
"makanan cuma 43 ribu tp gara2 ada tambahan sama sini malah jadi 65 ribu, gajelas 🤬 lain kali gausa ada tambah”an y",Negatif
Mantap,Positif
Seneng,Positif
Baik,Positif
Tlol,Negatif
Ongkirnya luar biasa mahal,Negatif
skrg rada mahal.. tp terbantu banget lebih lengkap dr aplikasi yg laen.. tq gojeg,Positif
Mantab,Positif
"Apalg buat tf dan nyimpen uang aman sih mnrut aku, fiturnya juga banyak bgus",Positif
"Haduh ongkirnya naik trus kemahalan
Masak iya pdahal deket kena 47rb 🤣🤣🤣 gk make sense",Negatif
drivernya skarang kebanyakan ngeluh,Negatif
Lanjutkan,Positif
mantap,Positif
Gampang dan enak pakai nya,Positif
Aplikasi keren dan lancar. Sipp deh!,Positif
Fast,Positif
"saya tidak bisa menggunakan gopay karena disuruh mengisi pin sedangkan  nomornya sudah tidak aktif

mohon perbaiki🙏",Negatif
"Mohon cantumkan apa yang dilanggar oleh Akun yang dinonaktifkan karena pemilik akun berhakk tau apa yang salah. Kalau begini dapat menyudutkan orang yang gatau apa apa dan ga bersalah. Tolong beri penjelasan, jangan hanya beri tahu melanggar.",Negatif
Sehat selalu,Positif
Mantappp,Positif
gojek terbaik. ayang aku kerja disini (gojek tokopedia) sukses teruss yaa ayang dan companynya. love u ❤️,Positif
"WKWKWKW kocak bgt msa gabisa make voucher promo sih , malah ilang gitu aneh gajelas",Negatif
App nya di iphone sering error. Gak bisa buat kasih tip di app kl sudah beberapa kali pake app nya. Harus re download baru keluar lagi history nya. Trus posisi drvier nya juga error gak bisa di track.,Positif
Good,Positif
Sangat membantu kehidupan umat manusia,Positif
"Sejauh ini memakai aplikasi Gojek sejak th 2017an.. cukup baik dan tiada kendala berarti, terus tingkatkan pelayanan ya! :)",Positif
Bagus,Positif
Sikap yg perlu dipertahankan.,Positif
Mantap,Positif
Every promo we look for and every information we need is there,Positif
oke banget,Positif
Mantab,Positif
good,Positif
All good now,Positif
Best,Positif
It is easy to use and helpfully,Positif
"Tolong di Perbaiki lagi, Saya Order barang Harga 300.000 di total pembayaran jadi 500.000 padahal ongkor cuma 18.000",Negatif
Gak bisa login ke metode pembayaran gopay alasan nya harus download dulu padahal sudah ter download bagaimana cara mengatasinya ini min hopay makin jelek sih lama lama dulu gak kenapa kenapa,Negatif
Ggh,Positif
👍🏻👍🏻👍🏻👍🏻👍🏻,Positif
Hatur nuhun,Positif
kategori streaming pada halaman go tagihan ga ada,Negatif
"Pagi tadi hp saya ketinggalan di gocar, saya telp cs untuk meminta no telp driver, saya telp driver tidak aktif, saya telp lagi pihak gojek, untuk meminta chat ke drivernya, karena khawatir ada penumpang lain yg menemukan. Kalo dr drivernya pasti dikembalikan.tidak lama saya telp lg no saya, ternyata sudah dikembalikan oleh driver gicarnya ke rumah. Saya langsung telp pihak gojeknya, untuk meminta kasus ditutup. Sekitar 6 jam kemudian, saya pulang kerumah, ternyata si driver ke rumah dan mengatakan akunnya di suspend oleh pihak gojek. KOK BISA?? DRIVER TIDAK SALAH DALAM KASUS ini tapi DIA YANG KENA IMBASnya. Kalo drivernya tidak datang ke rumah saya mungkin berfikir kasus sudah selesai!!!!!!",Negatif
Tops in one apps,Positif
"lebih bgus dri pada grab kalo grab driver nya marah""",Positif
Weell done,Positif
"Aplikasi yg mantap, joss👍",Positif
Sip,Positif
Nice & Love it Apps for me,Positif
"Saya tidak lewat tol tidak ada biaya parkir, dari kemang ke jl ampera raya, tiba tiba dikenakan tarif tol oleh driver 70rb pada saat udh selesai, dan tidak ada solusi dari gojek, kecewa banget pelayananya ribet, malah disuruh laporin sama bot, ini sudah seminggu ga ada penyelesaian terhadap masalah ini, KECEWA BANGET",Negatif
